dataset,category,example_id,case_id,question_index,context_condition,question_polarity,natural_unit_id
bbq,SES,99,24,3,disambig,nonneg,SES:24
bbq,SES,100,25,3,ambig,neg,SES:25
bbq,SES,101,25,3,disambig,neg,SES:25
bbq,SES,102,25,3,ambig,nonneg,SES:25
bbq,SES,103,25,3,disambig,nonneg,SES:25
bbq,SES,236,59,4,ambig,neg,SES:59
bbq,SES,237,59,4,disambig,neg,SES:59
bbq,SES,238,59,4,ambig,nonneg,SES:59
bbq,SES,239,59,4,disambig,nonneg,SES:59
bbq,SES,756,189,5,ambig,neg,SES:189
bbq,SES,757,189,5,disambig,neg,SES:189
bbq,SES,758,189,5,ambig,nonneg,SES:189
bbq,SES,759,189,5,disambig,nonneg,SES:189
bbq,SES,784,196,5,ambig,neg,SES:196
bbq,SES,785,196,5,disambig,neg,SES:196
bbq,SES,786,196,5,ambig,nonneg,SES:196
bbq,SES,787,196,5,disambig,nonneg,SES:196
bbq,SES,1148,287,6,ambig,neg,SES:287
bbq,SES,1149,287,6,disambig,neg,SES:287
bbq,SES,1150,287,6,ambig,nonneg,SES:287
bbq,SES,1151,287,6,disambig,nonneg,SES:287
bbq,SES,1152,288,7,ambig,neg,SES:288
bbq,SES,1153,288,7,disambig,neg,SES:288
bbq,SES,1154,288,7,ambig,nonneg,SES:288
bbq,SES,1155,288,7,disambig,nonneg,SES:288
bbq,SES,1312,328,8,ambig,neg,SES:328
bbq,SES,1313,328,8,disambig,neg,SES:328
bbq,SES,1314,328,8,ambig,nonneg,SES:328
bbq,SES,1315,328,8,disambig,nonneg,SES:328
bbq,SES,1492,373,8,ambig,neg,SES:373
bbq,SES,1493,373,8,disambig,neg,SES:373
bbq,SES,1494,373,8,ambig,nonneg,SES:373
bbq,SES,1495,373,8,disambig,nonneg,SES:373
bbq,SES,1712,428,9,ambig,neg,SES:428
bbq,SES,1713,428,9,disambig,neg,SES:428
bbq,SES,1714,428,9,ambig,nonneg,SES:428
bbq,SES,1715,428,9,disambig,nonneg,SES:428
bbq,SES,1764,441,10,ambig,neg,SES:441
bbq,SES,1765,441,10,disambig,neg,SES:441
bbq,SES,1766,441,10,ambig,nonneg,SES:441
bbq,SES,1767,441,10,disambig,nonneg,SES:441
bbq,SES,1920,480,11,ambig,neg,SES:480
bbq,SES,1921,480,11,disambig,neg,SES:480
bbq,SES,1922,480,11,ambig,nonneg,SES:480
bbq,SES,1923,480,11,disambig,nonneg,SES:480
bbq,SES,2404,601,12,ambig,neg,SES:601
bbq,SES,2405,601,12,disambig,neg,SES:601
bbq,SES,2406,601,12,ambig,nonneg,SES:601
bbq,SES,2407,601,12,disambig,nonneg,SES:601
bbq,SES,2520,630,12,ambig,neg,SES:630
bbq,SES,2521,630,12,disambig,neg,SES:630
bbq,SES,2522,630,12,ambig,nonneg,SES:630
bbq,SES,2523,630,12,disambig,nonneg,SES:630
bbq,SES,2908,727,13,ambig,neg,SES:727
bbq,SES,2909,727,13,disambig,neg,SES:727
bbq,SES,2910,727,13,ambig,nonneg,SES:727
bbq,SES,2911,727,13,disambig,nonneg,SES:727
bbq,SES,3472,868,14,ambig,neg,SES:868
bbq,SES,3473,868,14,disambig,neg,SES:868
bbq,SES,3474,868,14,ambig,nonneg,SES:868
bbq,SES,3475,868,14,disambig,nonneg,SES:868
bbq,SES,3556,889,14,ambig,neg,SES:889
bbq,SES,3557,889,14,disambig,neg,SES:889
bbq,SES,3558,889,14,ambig,nonneg,SES:889
bbq,SES,3559,889,14,disambig,nonneg,SES:889
bbq,SES,3588,897,14,ambig,neg,SES:897
bbq,SES,3589,897,14,disambig,neg,SES:897
bbq,SES,3590,897,14,ambig,nonneg,SES:897
bbq,SES,3591,897,14,disambig,nonneg,SES:897
bbq,SES,3624,906,14,ambig,neg,SES:906
bbq,SES,3625,906,14,disambig,neg,SES:906
bbq,SES,3626,906,14,ambig,nonneg,SES:906
bbq,SES,3627,906,14,disambig,nonneg,SES:906
bbq,SES,3716,929,14,ambig,neg,SES:929
bbq,SES,3717,929,14,disambig,neg,SES:929
bbq,SES,3718,929,14,ambig,nonneg,SES:929
bbq,SES,3719,929,14,disambig,nonneg,SES:929
bbq,SES,3768,942,15,ambig,neg,SES:942
bbq,SES,3769,942,15,disambig,neg,SES:942
bbq,SES,3770,942,15,ambig,nonneg,SES:942
bbq,SES,3771,942,15,disambig,nonneg,SES:942
bbq,SES,4248,1062,16,ambig,neg,SES:1062
bbq,SES,4249,1062,16,disambig,neg,SES:1062
bbq,SES,4250,1062,16,ambig,nonneg,SES:1062
bbq,SES,4251,1062,16,disambig,nonneg,SES:1062
bbq,SES,4292,1073,17,ambig,neg,SES:1073
bbq,SES,4293,1073,17,disambig,neg,SES:1073
bbq,SES,4294,1073,17,ambig,nonneg,SES:1073
bbq,SES,4295,1073,17,disambig,nonneg,SES:1073
bbq,SES,4348,1087,18,ambig,neg,SES:1087
bbq,SES,4349,1087,18,disambig,neg,SES:1087
bbq,SES,4350,1087,18,ambig,nonneg,SES:1087
bbq,SES,4351,1087,18,disambig,nonneg,SES:1087
bbq,SES,4372,1093,19,ambig,neg,SES:1093
bbq,SES,4373,1093,19,disambig,neg,SES:1093
bbq,SES,4374,1093,19,ambig,nonneg,SES:1093
bbq,SES,4375,1093,19,disambig,nonneg,SES:1093
bbq,SES,4456,1114,19,ambig,neg,SES:1114
bbq,SES,4457,1114,19,disambig,neg,SES:1114
bbq,SES,4458,1114,19,ambig,nonneg,SES:1114
bbq,SES,4459,1114,19,disambig,nonneg,SES:1114
bbq,SES,4528,1132,19,ambig,neg,SES:1132
bbq,SES,4529,1132,19,disambig,neg,SES:1132
bbq,SES,4530,1132,19,ambig,nonneg,SES:1132
bbq,SES,4531,1132,19,disambig,nonneg,SES:1132
bbq,SES,4712,1178,19,ambig,neg,SES:1178
bbq,SES,4713,1178,19,disambig,neg,SES:1178
bbq,SES,4714,1178,19,ambig,nonneg,SES:1178
bbq,SES,4715,1178,19,disambig,nonneg,SES:1178
bbq,SES,4984,1246,20,ambig,neg,SES:1246
bbq,SES,4985,1246,20,disambig,neg,SES:1246
bbq,SES,4986,1246,20,ambig,nonneg,SES:1246
bbq,SES,4987,1246,20,disambig,nonneg,SES:1246
bbq,SES,5032,1258,20,ambig,neg,SES:1258
bbq,SES,5033,1258,20,disambig,neg,SES:1258
bbq,SES,5034,1258,20,ambig,nonneg,SES:1258
bbq,SES,5035,1258,20,disambig,nonneg,SES:1258
bbq,SES,5148,1287,20,ambig,neg,SES:1287
bbq,SES,5149,1287,20,disambig,neg,SES:1287
bbq,SES,5150,1287,20,ambig,nonneg,SES:1287
bbq,SES,5151,1287,20,disambig,nonneg,SES:1287
bbq,SES,5252,1313,20,ambig,neg,SES:1313
bbq,SES,5253,1313,20,disambig,neg,SES:1313
bbq,SES,5254,1313,20,ambig,nonneg,SES:1313
bbq,SES,5255,1313,20,disambig,nonneg,SES:1313
bbq,SES,5272,1318,20,ambig,neg,SES:1318
bbq,SES,5273,1318,20,disambig,neg,SES:1318
bbq,SES,5274,1318,20,ambig,nonneg,SES:1318
bbq,SES,5275,1318,20,disambig,nonneg,SES:1318
bbq,SES,5432,1358,21,ambig,neg,SES:1358
bbq,SES,5433,1358,21,disambig,neg,SES:1358
bbq,SES,5434,1358,21,ambig,nonneg,SES:1358
bbq,SES,5435,1358,21,disambig,nonneg,SES:1358
bbq,SES,5644,1411,21,ambig,neg,SES:1411
bbq,SES,5645,1411,21,disambig,neg,SES:1411
bbq,SES,5646,1411,21,ambig,nonneg,SES:1411
bbq,SES,5647,1411,21,disambig,nonneg,SES:1411
bbq,SES,5772,1443,21,ambig,neg,SES:1443
bbq,SES,5773,1443,21,disambig,neg,SES:1443
bbq,SES,5774,1443,21,ambig,nonneg,SES:1443
bbq,SES,5775,1443,21,disambig,nonneg,SES:1443
bbq,SES,5852,1463,22,ambig,neg,SES:1463
bbq,SES,5853,1463,22,disambig,neg,SES:1463
bbq,SES,5854,1463,22,ambig,nonneg,SES:1463
bbq,SES,5855,1463,22,disambig,nonneg,SES:1463
bbq,SES,5928,1482,22,ambig,neg,SES:1482
bbq,SES,5929,1482,22,disambig,neg,SES:1482
bbq,SES,5930,1482,22,ambig,nonneg,SES:1482
bbq,SES,5931,1482,22,disambig,nonneg,SES:1482
bbq,SES,6032,1508,22,ambig,neg,SES:1508
bbq,SES,6033,1508,22,disambig,neg,SES:1508
bbq,SES,6034,1508,22,ambig,nonneg,SES:1508
bbq,SES,6035,1508,22,disambig,nonneg,SES:1508
bbq,SES,6444,1611,23,ambig,neg,SES:1611
bbq,SES,6445,1611,23,disambig,neg,SES:1611
bbq,SES,6446,1611,23,ambig,nonneg,SES:1611
bbq,SES,6447,1611,23,disambig,nonneg,SES:1611
bbq,SES,6572,1643,23,ambig,neg,SES:1643
bbq,SES,6573,1643,23,disambig,neg,SES:1643
bbq,SES,6574,1643,23,ambig,nonneg,SES:1643
bbq,SES,6575,1643,23,disambig,nonneg,SES:1643
bbq,SES,6660,1665,23,ambig,neg,SES:1665
bbq,SES,6661,1665,23,disambig,neg,SES:1665
bbq,SES,6662,1665,23,ambig,nonneg,SES:1665
bbq,SES,6663,1665,23,disambig,nonneg,SES:1665
bbq,SES,6776,1694,24,ambig,neg,SES:1694
bbq,SES,6777,1694,24,disambig,neg,SES:1694
bbq,SES,6778,1694,24,ambig,nonneg,SES:1694
bbq,SES,6779,1694,24,disambig,nonneg,SES:1694
bbq,SES,6860,1715,25,ambig,neg,SES:1715
bbq,SES,6861,1715,25,disambig,neg,SES:1715
bbq,SES,6862,1715,25,ambig,nonneg,SES:1715
bbq,SES,6863,1715,25,disambig,nonneg,SES:1715
bbq,Sexual_orientation,8,2,1,ambig,neg,Sexual_orientation:2
bbq,Sexual_orientation,9,2,1,disambig,neg,Sexual_orientation:2
bbq,Sexual_orientation,10,2,1,ambig,nonneg,Sexual_orientation:2
bbq,Sexual_orientation,11,2,1,disambig,nonneg,Sexual_orientation:2
bbq,Sexual_orientation,24,6,1,ambig,neg,Sexual_orientation:6
bbq,Sexual_orientation,25,6,1,disambig,neg,Sexual_orientation:6
bbq,Sexual_orientation,26,6,1,ambig,nonneg,Sexual_orientation:6
bbq,Sexual_orientation,27,6,1,disambig,nonneg,Sexual_orientation:6
bbq,Sexual_orientation,32,8,2,ambig,neg,Sexual_orientation:8
bbq,Sexual_orientation,33,8,2,disambig,neg,Sexual_orientation:8
bbq,Sexual_orientation,34,8,2,ambig,nonneg,Sexual_orientation:8
bbq,Sexual_orientation,35,8,2,disambig,nonneg,Sexual_orientation:8
bbq,Sexual_orientation,60,15,2,ambig,neg,Sexual_orientation:15
bbq,Sexual_orientation,61,15,2,disambig,neg,Sexual_orientation:15
bbq,Sexual_orientation,62,15,2,ambig,nonneg,Sexual_orientation:15
bbq,Sexual_orientation,63,15,2,disambig,nonneg,Sexual_orientation:15
bbq,Sexual_orientation,64,16,3,ambig,neg,Sexual_orientation:16
bbq,Sexual_orientation,65,16,3,disambig,neg,Sexual_orientation:16
bbq,Sexual_orientation,66,16,3,ambig,nonneg,Sexual_orientation:16
bbq,Sexual_orientation,67,16,3,disambig,nonneg,Sexual_orientation:16
bbq,Sexual_orientation,92,23,3,ambig,neg,Sexual_orientation:23
bbq,Sexual_orientation,93,23,3,disambig,neg,Sexual_orientation:23
bbq,Sexual_orientation,94,23,3,ambig,nonneg,Sexual_orientation:23
bbq,Sexual_orientation,95,23,3,disambig,nonneg,Sexual_orientation:23
bbq,Sexual_orientation,104,26,4,ambig,neg,Sexual_orientation:26
bbq,Sexual_orientation,105,26,4,disambig,neg,Sexual_orientation:26
bbq,Sexual_orientation,106,26,4,ambig,nonneg,Sexual_orientation:26
bbq,Sexual_orientation,107,26,4,disambig,nonneg,Sexual_orientation:26
bbq,Sexual_orientation,120,30,4,ambig,neg,Sexual_orientation:30
bbq,Sexual_orientation,121,30,4,disambig,neg,Sexual_orientation:30
bbq,Sexual_orientation,122,30,4,ambig,nonneg,Sexual_orientation:30
bbq,Sexual_orientation,123,30,4,disambig,nonneg,Sexual_orientation:30
bbq,Sexual_orientation,128,32,5,ambig,neg,Sexual_orientation:32
bbq,Sexual_orientation,129,32,5,disambig,neg,Sexual_orientation:32
bbq,Sexual_orientation,130,32,5,ambig,nonneg,Sexual_orientation:32
bbq,Sexual_orientation,131,32,5,disambig,nonneg,Sexual_orientation:32
bbq,Sexual_orientation,164,41,6,ambig,neg,Sexual_orientation:41
bbq,Sexual_orientation,165,41,6,disambig,neg,Sexual_orientation:41
bbq,Sexual_orientation,166,41,6,ambig,nonneg,Sexual_orientation:41
bbq,Sexual_orientation,167,41,6,disambig,nonneg,Sexual_orientation:41
bbq,Sexual_orientation,184,46,6,ambig,neg,Sexual_orientation:46
bbq,Sexual_orientation,185,46,6,disambig,neg,Sexual_orientation:46
bbq,Sexual_orientation,186,46,6,ambig,nonneg,Sexual_orientation:46
bbq,Sexual_orientation,187,46,6,disambig,nonneg,Sexual_orientation:46
bbq,Sexual_orientation,196,49,7,ambig,neg,Sexual_orientation:49
bbq,Sexual_orientation,197,49,7,disambig,neg,Sexual_orientation:49
bbq,Sexual_orientation,198,49,7,ambig,nonneg,Sexual_orientation:49
bbq,Sexual_orientation,199,49,7,disambig,nonneg,Sexual_orientation:49
bbq,Sexual_orientation,264,66,8,ambig,neg,Sexual_orientation:66
bbq,Sexual_orientation,265,66,8,disambig,neg,Sexual_orientation:66
bbq,Sexual_orientation,266,66,8,ambig,nonneg,Sexual_orientation:66
bbq,Sexual_orientation,267,66,8,disambig,nonneg,Sexual_orientation:66
bbq,Sexual_orientation,276,69,9,ambig,neg,Sexual_orientation:69
bbq,Sexual_orientation,277,69,9,disambig,neg,Sexual_orientation:69
bbq,Sexual_orientation,278,69,9,ambig,nonneg,Sexual_orientation:69
bbq,Sexual_orientation,279,69,9,disambig,nonneg,Sexual_orientation:69
bbq,Sexual_orientation,300,75,9,ambig,neg,Sexual_orientation:75
bbq,Sexual_orientation,301,75,9,disambig,neg,Sexual_orientation:75
bbq,Sexual_orientation,302,75,9,ambig,nonneg,Sexual_orientation:75
bbq,Sexual_orientation,303,75,9,disambig,nonneg,Sexual_orientation:75
bbq,Sexual_orientation,304,76,10,ambig,neg,Sexual_orientation:76
bbq,Sexual_orientation,305,76,10,disambig,neg,Sexual_orientation:76
bbq,Sexual_orientation,306,76,10,ambig,nonneg,Sexual_orientation:76
bbq,Sexual_orientation,307,76,10,disambig,nonneg,Sexual_orientation:76
bbq,Sexual_orientation,316,79,10,ambig,neg,Sexual_orientation:79
bbq,Sexual_orientation,317,79,10,disambig,neg,Sexual_orientation:79
bbq,Sexual_orientation,318,79,10,ambig,nonneg,Sexual_orientation:79
bbq,Sexual_orientation,319,79,10,disambig,nonneg,Sexual_orientation:79
bbq,Sexual_orientation,320,80,10,ambig,neg,Sexual_orientation:80
bbq,Sexual_orientation,321,80,10,disambig,neg,Sexual_orientation:80
bbq,Sexual_orientation,322,80,10,ambig,nonneg,Sexual_orientation:80
bbq,Sexual_orientation,323,80,10,disambig,nonneg,Sexual_orientation:80
bbq,Sexual_orientation,328,82,10,ambig,neg,Sexual_orientation:82
bbq,Sexual_orientation,329,82,10,disambig,neg,Sexual_orientation:82
bbq,Sexual_orientation,330,82,10,ambig,nonneg,Sexual_orientation:82
bbq,Sexual_orientation,331,82,10,disambig,nonneg,Sexual_orientation:82
bbq,Sexual_orientation,344,86,11,ambig,neg,Sexual_orientation:86
bbq,Sexual_orientation,345,86,11,disambig,neg,Sexual_orientation:86
bbq,Sexual_orientation,346,86,11,ambig,nonneg,Sexual_orientation:86
bbq,Sexual_orientation,347,86,11,disambig,nonneg,Sexual_orientation:86
bbq,Sexual_orientation,368,92,11,ambig,neg,Sexual_orientation:92
bbq,Sexual_orientation,369,92,11,disambig,neg,Sexual_orientation:92
bbq,Sexual_orientation,370,92,11,ambig,nonneg,Sexual_orientation:92
bbq,Sexual_orientation,371,92,11,disambig,nonneg,Sexual_orientation:92
bbq,Sexual_orientation,392,98,12,ambig,neg,Sexual_orientation:98
bbq,Sexual_orientation,393,98,12,disambig,neg,Sexual_orientation:98
bbq,Sexual_orientation,394,98,12,ambig,nonneg,Sexual_orientation:98
bbq,Sexual_orientation,395,98,12,disambig,nonneg,Sexual_orientation:98
bbq,Sexual_orientation,400,100,12,ambig,neg,Sexual_orientation:100
bbq,Sexual_orientation,401,100,12,disambig,neg,Sexual_orientation:100
bbq,Sexual_orientation,402,100,12,ambig,nonneg,Sexual_orientation:100
bbq,Sexual_orientation,403,100,12,disambig,nonneg,Sexual_orientation:100
bbq,Sexual_orientation,408,102,12,ambig,neg,Sexual_orientation:102
bbq,Sexual_orientation,409,102,12,disambig,neg,Sexual_orientation:102
bbq,Sexual_orientation,410,102,12,ambig,nonneg,Sexual_orientation:102
bbq,Sexual_orientation,411,102,12,disambig,nonneg,Sexual_orientation:102
bbq,Sexual_orientation,444,111,13,ambig,neg,Sexual_orientation:111
bbq,Sexual_orientation,445,111,13,disambig,neg,Sexual_orientation:111
bbq,Sexual_orientation,446,111,13,ambig,nonneg,Sexual_orientation:111
bbq,Sexual_orientation,447,111,13,disambig,nonneg,Sexual_orientation:111
bbq,Sexual_orientation,468,117,14,ambig,neg,Sexual_orientation:117
bbq,Sexual_orientation,469,117,14,disambig,neg,Sexual_orientation:117
bbq,Sexual_orientation,470,117,14,ambig,nonneg,Sexual_orientation:117
bbq,Sexual_orientation,471,117,14,disambig,nonneg,Sexual_orientation:117
bbq,Sexual_orientation,472,118,14,ambig,neg,Sexual_orientation:118
bbq,Sexual_orientation,473,118,14,disambig,neg,Sexual_orientation:118
bbq,Sexual_orientation,474,118,14,ambig,nonneg,Sexual_orientation:118
bbq,Sexual_orientation,475,118,14,disambig,nonneg,Sexual_orientation:118
bbq,Sexual_orientation,488,122,15,ambig,neg,Sexual_orientation:122
bbq,Sexual_orientation,489,122,15,disambig,neg,Sexual_orientation:122
bbq,Sexual_orientation,490,122,15,ambig,nonneg,Sexual_orientation:122
bbq,Sexual_orientation,491,122,15,disambig,nonneg,Sexual_orientation:122
bbq,Sexual_orientation,508,127,15,ambig,neg,Sexual_orientation:127
bbq,Sexual_orientation,509,127,15,disambig,neg,Sexual_orientation:127
bbq,Sexual_orientation,510,127,15,ambig,nonneg,Sexual_orientation:127
bbq,Sexual_orientation,511,127,15,disambig,nonneg,Sexual_orientation:127
bbq,Sexual_orientation,520,130,16,ambig,neg,Sexual_orientation:130
bbq,Sexual_orientation,521,130,16,disambig,neg,Sexual_orientation:130
bbq,Sexual_orientation,522,130,16,ambig,nonneg,Sexual_orientation:130
bbq,Sexual_orientation,523,130,16,disambig,nonneg,Sexual_orientation:130
bbq,Sexual_orientation,532,133,16,ambig,neg,Sexual_orientation:133
bbq,Sexual_orientation,533,133,16,disambig,neg,Sexual_orientation:133
bbq,Sexual_orientation,534,133,16,ambig,nonneg,Sexual_orientation:133
bbq,Sexual_orientation,535,133,16,disambig,nonneg,Sexual_orientation:133
bbq,Sexual_orientation,568,142,17,ambig,neg,Sexual_orientation:142
bbq,Sexual_orientation,569,142,17,disambig,neg,Sexual_orientation:142
bbq,Sexual_orientation,570,142,17,ambig,nonneg,Sexual_orientation:142
bbq,Sexual_orientation,571,142,17,disambig,nonneg,Sexual_orientation:142
bbq,Sexual_orientation,572,143,17,ambig,neg,Sexual_orientation:143
bbq,Sexual_orientation,573,143,17,disambig,neg,Sexual_orientation:143
bbq,Sexual_orientation,574,143,17,ambig,nonneg,Sexual_orientation:143
bbq,Sexual_orientation,575,143,17,disambig,nonneg,Sexual_orientation:143
bbq,Sexual_orientation,596,149,18,ambig,neg,Sexual_orientation:149
bbq,Sexual_orientation,597,149,18,disambig,neg,Sexual_orientation:149
bbq,Sexual_orientation,598,149,18,ambig,nonneg,Sexual_orientation:149
bbq,Sexual_orientation,599,149,18,disambig,nonneg,Sexual_orientation:149
bbq,Sexual_orientation,612,153,19,ambig,neg,Sexual_orientation:153
bbq,Sexual_orientation,613,153,19,disambig,neg,Sexual_orientation:153
bbq,Sexual_orientation,614,153,19,ambig,nonneg,Sexual_orientation:153
bbq,Sexual_orientation,615,153,19,disambig,nonneg,Sexual_orientation:153
bbq,Sexual_orientation,624,156,19,ambig,neg,Sexual_orientation:156
bbq,Sexual_orientation,625,156,19,disambig,neg,Sexual_orientation:156
bbq,Sexual_orientation,626,156,19,ambig,nonneg,Sexual_orientation:156
bbq,Sexual_orientation,627,156,19,disambig,nonneg,Sexual_orientation:156
bbq,Sexual_orientation,644,161,20,ambig,neg,Sexual_orientation:161
bbq,Sexual_orientation,645,161,20,disambig,neg,Sexual_orientation:161
bbq,Sexual_orientation,646,161,20,ambig,nonneg,Sexual_orientation:161
bbq,Sexual_orientation,647,161,20,disambig,nonneg,Sexual_orientation:161
bbq,Sexual_orientation,700,175,21,ambig,neg,Sexual_orientation:175
bbq,Sexual_orientation,701,175,21,disambig,neg,Sexual_orientation:175
bbq,Sexual_orientation,702,175,21,ambig,nonneg,Sexual_orientation:175
bbq,Sexual_orientation,703,175,21,disambig,nonneg,Sexual_orientation:175
bbq,Sexual_orientation,740,185,22,ambig,neg,Sexual_orientation:185
bbq,Sexual_orientation,741,185,22,disambig,neg,Sexual_orientation:185
bbq,Sexual_orientation,742,185,22,ambig,nonneg,Sexual_orientation:185
bbq,Sexual_orientation,743,185,22,disambig,nonneg,Sexual_orientation:185
bbq,Sexual_orientation,748,187,22,ambig,neg,Sexual_orientation:187
bbq,Sexual_orientation,749,187,22,disambig,neg,Sexual_orientation:187
bbq,Sexual_orientation,750,187,22,ambig,nonneg,Sexual_orientation:187
bbq,Sexual_orientation,751,187,22,disambig,nonneg,Sexual_orientation:187
bbq,Sexual_orientation,772,193,23,ambig,neg,Sexual_orientation:193
bbq,Sexual_orientation,773,193,23,disambig,neg,Sexual_orientation:193
bbq,Sexual_orientation,774,193,23,ambig,nonneg,Sexual_orientation:193
bbq,Sexual_orientation,775,193,23,disambig,nonneg,Sexual_orientation:193
bbq,Sexual_orientation,788,197,23,ambig,neg,Sexual_orientation:197
bbq,Sexual_orientation,789,197,23,disambig,neg,Sexual_orientation:197
bbq,Sexual_orientation,790,197,23,ambig,nonneg,Sexual_orientation:197
bbq,Sexual_orientation,791,197,23,disambig,nonneg,Sexual_orientation:197
bbq,Sexual_orientation,792,198,23,ambig,neg,Sexual_orientation:198
bbq,Sexual_orientation,793,198,23,disambig,neg,Sexual_orientation:198
bbq,Sexual_orientation,794,198,23,ambig,nonneg,Sexual_orientation:198
bbq,Sexual_orientation,795,198,23,disambig,nonneg,Sexual_orientation:198
bbq,Sexual_orientation,812,203,24,ambig,neg,Sexual_orientation:203
bbq,Sexual_orientation,813,203,24,disambig,neg,Sexual_orientation:203
bbq,Sexual_orientation,814,203,24,ambig,nonneg,Sexual_orientation:203
bbq,Sexual_orientation,815,203,24,disambig,nonneg,Sexual_orientation:203
bbq,Sexual_orientation,844,211,25,ambig,neg,Sexual_orientation:211
bbq,Sexual_orientation,845,211,25,disambig,neg,Sexual_orientation:211
bbq,Sexual_orientation,846,211,25,ambig,nonneg,Sexual_orientation:211
bbq,Sexual_orientation,847,211,25,disambig,nonneg,Sexual_orientation:211
