dataset,id,cross_id,unique_question_id,category,question_polarity,image_sha256,natural_unit_id
bbq_v,01_22_2744_2_02,01_22_2744_2,Q7078,Age,neg,8d009715654323f6312ac96de475e85413371031fe6b0b26bf864a274c93fd9d,Q7078
bbq_v,01_22_2744_2_03,01_22_2744_2,Q7078,Age,neg,c45b86a2d9f03e8e598a294bef23b930e2ce1378035fa5d6ab68dd54b4f6d8aa,Q7078
bbq_v,01_22_2746_1_01,01_22_2746_1,Q7078,Age,nonneg,dd440c857321f354c17b631a5d09a99835a9de7efa436dfc56b50fb24a1188f7,Q7078
bbq_v,01_22_2746_1_02,01_22_2746_1,Q7078,Age,nonneg,8d009715654323f6312ac96de475e85413371031fe6b0b26bf864a274c93fd9d,Q7078
bbq_v,01_22_2746_1_03,01_22_2746_1,Q7078,Age,nonneg,c45b86a2d9f03e8e598a294bef23b930e2ce1378035fa5d6ab68dd54b4f6d8aa,Q7078
bbq_v,01_23_2860_2_01,01_23_2860_2,Q5134,Age,neg,79bae4bd11f1d68700a3979ee7d4f41bb51b93dc03fc3dcd7e3a92b86a83dd82,Q5134
bbq_v,01_23_2860_2_02,01_23_2860_2,Q5134,Age,neg,41e04cb8a0311897d324e3718b71a0f87eef4f143f86e7bb65d4013db2be04fa,Q5134
bbq_v,01_23_2860_2_03,01_23_2860_2,Q5134,Age,neg,192e1b98c7246447d60f2072af8db31ba235868a7250f08bf55e31c36d234de1,Q5134
bbq_v,01_23_2862_1_01,01_23_2862_1,Q5134,Age,nonneg,79bae4bd11f1d68700a3979ee7d4f41bb51b93dc03fc3dcd7e3a92b86a83dd82,Q5134
bbq_v,01_23_2862_1_02,01_23_2862_1,Q5134,Age,nonneg,41e04cb8a0311897d324e3718b71a0f87eef4f143f86e7bb65d4013db2be04fa,Q5134
bbq_v,01_23_2862_1_03,01_23_2862_1,Q5134,Age,nonneg,192e1b98c7246447d60f2072af8db31ba235868a7250f08bf55e31c36d234de1,Q5134
bbq_v,01_23_2944_2_01,01_23_2944_2,Q5155,Age,neg,cd3e710661f89176f78437c52e14d2fc402bcee9ecce06949af84c2311ea5373,Q5155
bbq_v,01_23_2944_2_02,01_23_2944_2,Q5155,Age,neg,64766d0d52898cd6ba34d1c06c84f8dbddc72fd7e092b2d420a7d3585f66514f,Q5155
bbq_v,01_23_2944_2_03,01_23_2944_2,Q5155,Age,neg,fb25e345afddb7c2f35bdde3b4915bea87337dacc8d32c7f9bd75b0d673a1f9b,Q5155
bbq_v,01_23_2946_1_01,01_23_2946_1,Q5155,Age,nonneg,cd3e710661f89176f78437c52e14d2fc402bcee9ecce06949af84c2311ea5373,Q5155
bbq_v,01_23_2946_1_02,01_23_2946_1,Q5155,Age,nonneg,64766d0d52898cd6ba34d1c06c84f8dbddc72fd7e092b2d420a7d3585f66514f,Q5155
bbq_v,01_23_2946_1_03,01_23_2946_1,Q5155,Age,nonneg,fb25e345afddb7c2f35bdde3b4915bea87337dacc8d32c7f9bd75b0d673a1f9b,Q5155
bbq_v,01_23_3064_2_01,01_23_3064_2,Q5183,Age,neg,f2e89c3bb399d9ea059df932307c67ae1464033536ccc2df52e889e177358021,Q5183
bbq_v,01_23_3064_2_02,01_23_3064_2,Q5183,Age,neg,016858b2ae8104d80adb219b7962753b7efc81fc36690906164748acd605e43f,Q5183
bbq_v,01_23_3064_2_03,01_23_3064_2,Q5183,Age,neg,1785eeb465a70e3135cd14c6ab6a023f3affe4efaff330ab3dddfbcbff4aa4a2,Q5183
bbq_v,01_23_3066_1_01,01_23_3066_1,Q5183,Age,nonneg,f2e89c3bb399d9ea059df932307c67ae1464033536ccc2df52e889e177358021,Q5183
bbq_v,01_23_3066_1_02,01_23_3066_1,Q5183,Age,nonneg,016858b2ae8104d80adb219b7962753b7efc81fc36690906164748acd605e43f,Q5183
bbq_v,01_23_3066_1_03,01_23_3066_1,Q5183,Age,nonneg,1785eeb465a70e3135cd14c6ab6a023f3affe4efaff330ab3dddfbcbff4aa4a2,Q5183
bbq_v,01_23_3160_2_01,01_23_3160_2,Q5166,Age,neg,0ccf6c245bf824aac36ae2c40528181d1dd0cb4a915f8d980bb05c1867f7f078,Q5166
bbq_v,01_23_3160_2_02,01_23_3160_2,Q5166,Age,neg,a734f5dcdbbe44dd9ec42310bb9b6575177f51fc447fbbe1e0d04e7793692017,Q5166
bbq_v,01_23_3160_2_03,01_23_3160_2,Q5166,Age,neg,d4247a27f83bd87c3c0c67427e3af766dfd2c653d4b9c8069b4dfd3cb491749d,Q5166
bbq_v,01_23_3162_1_01,01_23_3162_1,Q5166,Age,nonneg,0ccf6c245bf824aac36ae2c40528181d1dd0cb4a915f8d980bb05c1867f7f078,Q5166
bbq_v,01_23_3162_1_02,01_23_3162_1,Q5166,Age,nonneg,a734f5dcdbbe44dd9ec42310bb9b6575177f51fc447fbbe1e0d04e7793692017,Q5166
bbq_v,01_23_3162_1_03,01_23_3162_1,Q5166,Age,nonneg,d4247a27f83bd87c3c0c67427e3af766dfd2c653d4b9c8069b4dfd3cb491749d,Q5166
bbq_v,01_24_3308_2_01,01_24_3308_2,Q2996,Age,neg,e610c26a53294198436c5961d2efb87bfc721af5470ee2f0820232eccb7d6cf5,Q2996
bbq_v,01_24_3308_2_02,01_24_3308_2,Q2996,Age,neg,360fc571ac5217098c7c461f11d71e2d95dd5e42d1f51ce9a373d9987d89c7c8,Q2996
bbq_v,01_24_3308_2_03,01_24_3308_2,Q2996,Age,neg,18c555be7d27af724a9115a64a18ebbadfa6e97dfef0854f1c22538e60ad44a3,Q2996
bbq_v,01_24_3310_1_01,01_24_3310_1,Q2996,Age,nonneg,e610c26a53294198436c5961d2efb87bfc721af5470ee2f0820232eccb7d6cf5,Q2996
bbq_v,01_24_3310_1_02,01_24_3310_1,Q2996,Age,nonneg,360fc571ac5217098c7c461f11d71e2d95dd5e42d1f51ce9a373d9987d89c7c8,Q2996
bbq_v,01_24_3310_1_03,01_24_3310_1,Q2996,Age,nonneg,18c555be7d27af724a9115a64a18ebbadfa6e97dfef0854f1c22538e60ad44a3,Q2996
bbq_v,01_24_3324_2_01,01_24_3324_2,Q2982,Age,neg,9a5620e7ea0a0bd3aff15afae8a8b5204002a06205c574d333fca2e67c385f5a,Q2982
bbq_v,01_24_3324_2_02,01_24_3324_2,Q2982,Age,neg,cf64e94a231da3dbce5b0b165db48212be65daaeb2c3c2e67a18de2e0129795b,Q2982
bbq_v,01_24_3324_2_03,01_24_3324_2,Q2982,Age,neg,6452234bb31d22cd90d2a13fe86b7d7a647bcf8ae93fcd295862d7e4d5060f35,Q2982
bbq_v,01_24_3326_1_01,01_24_3326_1,Q2982,Age,nonneg,9a5620e7ea0a0bd3aff15afae8a8b5204002a06205c574d333fca2e67c385f5a,Q2982
bbq_v,01_24_3326_1_02,01_24_3326_1,Q2982,Age,nonneg,cf64e94a231da3dbce5b0b165db48212be65daaeb2c3c2e67a18de2e0129795b,Q2982
bbq_v,01_24_3326_1_03,01_24_3326_1,Q2982,Age,nonneg,6452234bb31d22cd90d2a13fe86b7d7a647bcf8ae93fcd295862d7e4d5060f35,Q2982
bbq_v,01_25_3516_2_01,01_25_3516_2,Q867,Age,neg,b5c867263cb430a7277998edf1330c090d3e06f890c3214e904cfa3891090291,Q867
bbq_v,01_25_3516_2_02,01_25_3516_2,Q867,Age,neg,f3ff84132c31fda024100d27c4d8433bfff14e3aac727c49fb8d12072eb7b034,Q867
bbq_v,01_25_3516_2_03,01_25_3516_2,Q867,Age,neg,92a3d5751be1ced6356d9866e81af88b4e466ce850f278fadfa9a0b67832b7e2,Q867
bbq_v,01_25_3518_1_01,01_25_3518_1,Q867,Age,nonneg,b5c867263cb430a7277998edf1330c090d3e06f890c3214e904cfa3891090291,Q867
bbq_v,01_25_3518_1_02,01_25_3518_1,Q867,Age,nonneg,f3ff84132c31fda024100d27c4d8433bfff14e3aac727c49fb8d12072eb7b034,Q867
bbq_v,01_25_3518_1_03,01_25_3518_1,Q867,Age,nonneg,92a3d5751be1ced6356d9866e81af88b4e466ce850f278fadfa9a0b67832b7e2,Q867
bbq_v,01_25_3620_2_01,01_25_3620_2,Q734,Age,neg,117843f10d2bfab267f305acc173dcb62968e16ba3014cdb861b7132bb3b0d61,Q734
bbq_v,01_25_3620_2_02,01_25_3620_2,Q734,Age,neg,98b3c2d747e34a711696ebf62695ee3c657caddb0956dcbb868525370c1794ee,Q734
bbq_v,01_25_3620_2_03,01_25_3620_2,Q734,Age,neg,fd9fbe3081520ee7422cc29ec5058bbf79184433c298883c1d7614bec4d63b63,Q734
bbq_v,01_25_3622_1_01,01_25_3622_1,Q734,Age,nonneg,117843f10d2bfab267f305acc173dcb62968e16ba3014cdb861b7132bb3b0d61,Q734
bbq_v,01_25_3622_1_02,01_25_3622_1,Q734,Age,nonneg,98b3c2d747e34a711696ebf62695ee3c657caddb0956dcbb868525370c1794ee,Q734
bbq_v,01_25_3622_1_03,01_25_3622_1,Q734,Age,nonneg,fd9fbe3081520ee7422cc29ec5058bbf79184433c298883c1d7614bec4d63b63,Q734
bbq_v,01_25_3652_2_01,01_25_3652_2,Q722,Age,neg,35e18eaadfbaa7bff591cf2f6af4bdeadca39e4a29e84d480c3fa8212e718cfd,Q722
bbq_v,01_25_3652_2_02,01_25_3652_2,Q722,Age,neg,3189196e9c0765cc7b9173b7684c400d0d6561ef5a23d3a06719c10a4ef1d5ea,Q722
bbq_v,01_25_3652_2_03,01_25_3652_2,Q722,Age,neg,8888649829a0f3a7119bedea1d9edb12de17f42ee12f3abdcdd942820cf9e36f,Q722
bbq_v,01_25_3654_1_01,01_25_3654_1,Q722,Age,nonneg,35e18eaadfbaa7bff591cf2f6af4bdeadca39e4a29e84d480c3fa8212e718cfd,Q722
bbq_v,01_25_3654_1_02,01_25_3654_1,Q722,Age,nonneg,3189196e9c0765cc7b9173b7684c400d0d6561ef5a23d3a06719c10a4ef1d5ea,Q722
bbq_v,01_25_3654_1_03,01_25_3654_1,Q722,Age,nonneg,8888649829a0f3a7119bedea1d9edb12de17f42ee12f3abdcdd942820cf9e36f,Q722
bbq_v,02_01_0008_2_01,02_01_0008_2,UpdtdQ10,Disability_status,neg,4711b5f25119e9e9664fbf940b34c3d21ac59be3579f5e153807ffd06d55d630,UpdtdQ10
bbq_v,02_01_0008_2_02,02_01_0008_2,UpdtdQ10,Disability_status,neg,5b6c954b0b7c873038dd5ef74b91cbd90df031a45a8b1cdd693074685d3fd902,UpdtdQ10
bbq_v,02_01_0008_2_03,02_01_0008_2,UpdtdQ10,Disability_status,neg,4588bd17db7cf9e89ca5721ef33491dbe3d06ef59cb1df582fd31d6a98da68d2,UpdtdQ10
bbq_v,02_01_0010_1_01,02_01_0010_1,UpdtdQ10,Disability_status,nonneg,4711b5f25119e9e9664fbf940b34c3d21ac59be3579f5e153807ffd06d55d630,UpdtdQ10
bbq_v,02_01_0010_1_02,02_01_0010_1,UpdtdQ10,Disability_status,nonneg,5b6c954b0b7c873038dd5ef74b91cbd90df031a45a8b1cdd693074685d3fd902,UpdtdQ10
bbq_v,02_01_0010_1_03,02_01_0010_1,UpdtdQ10,Disability_status,nonneg,4588bd17db7cf9e89ca5721ef33491dbe3d06ef59cb1df582fd31d6a98da68d2,UpdtdQ10
bbq_v,02_02_0052_2_01,02_02_0052_2,Q4553,Disability_status,neg,65e23c15e1bb8a75b8a0fa03bfafbc02df04d19d0699785f500489097d0cb6e4,Q4553
bbq_v,02_02_0052_2_02,02_02_0052_2,Q4553,Disability_status,neg,cd4bcaea17a8e86892d6f01a6d2fe58c16be345f7a263e497f0de76ad347be2d,Q4553
bbq_v,02_02_0052_2_03,02_02_0052_2,Q4553,Disability_status,neg,898a5d77ff9d871a8cc96c3de70aa8c8d09795adba885cdf13f1533bf3397067,Q4553
bbq_v,02_02_0054_1_01,02_02_0054_1,Q4553,Disability_status,nonneg,65e23c15e1bb8a75b8a0fa03bfafbc02df04d19d0699785f500489097d0cb6e4,Q4553
bbq_v,02_02_0054_1_02,02_02_0054_1,Q4553,Disability_status,nonneg,cd4bcaea17a8e86892d6f01a6d2fe58c16be345f7a263e497f0de76ad347be2d,Q4553
bbq_v,02_02_0054_1_03,02_02_0054_1,Q4553,Disability_status,nonneg,898a5d77ff9d871a8cc96c3de70aa8c8d09795adba885cdf13f1533bf3397067,Q4553
bbq_v,02_02_0192_2_02,02_02_0192_2,Q4578,Disability_status,neg,96eea907f00813781b3cfa27739b7441a45cb3a114e46f41e3cfe8d2bd799527,Q4578
bbq_v,02_02_0192_2_03,02_02_0192_2,Q4578,Disability_status,neg,362ce3a6a65cd72a0dbfde496e3d7a0d4814ca750852f4ceb70b6d69b9c24149,Q4578
bbq_v,02_02_0194_1_02,02_02_0194_1,Q4578,Disability_status,nonneg,96eea907f00813781b3cfa27739b7441a45cb3a114e46f41e3cfe8d2bd799527,Q4578
bbq_v,02_02_0194_1_03,02_02_0194_1,Q4578,Disability_status,nonneg,362ce3a6a65cd72a0dbfde496e3d7a0d4814ca750852f4ceb70b6d69b9c24149,Q4578
bbq_v,02_02_0196_2_01,02_02_0196_2,Q4574,Disability_status,neg,452248843f7590cf4600614a225e07d7e08adca15a952107b1405f1c27e6b312,Q4574
bbq_v,02_02_0196_2_02,02_02_0196_2,Q4574,Disability_status,neg,a111a5a336e1c9b09c1b406aa82cee6d31974d919ef8494d510f8d564a4bc462,Q4574
bbq_v,02_02_0196_2_03,02_02_0196_2,Q4574,Disability_status,neg,944e83ea656147c818584e39faaed1cb14d6a9c1c8bb7c2a6f15797c4c26efb5,Q4574
bbq_v,02_02_0198_1_01,02_02_0198_1,Q4574,Disability_status,nonneg,452248843f7590cf4600614a225e07d7e08adca15a952107b1405f1c27e6b312,Q4574
bbq_v,02_02_0198_1_02,02_02_0198_1,Q4574,Disability_status,nonneg,a111a5a336e1c9b09c1b406aa82cee6d31974d919ef8494d510f8d564a4bc462,Q4574
bbq_v,02_02_0198_1_03,02_02_0198_1,Q4574,Disability_status,nonneg,944e83ea656147c818584e39faaed1cb14d6a9c1c8bb7c2a6f15797c4c26efb5,Q4574
bbq_v,02_02_0268_2_02,02_02_0268_2,Q4534,Disability_status,neg,5622d21c0e0f03057cefc7d3fb151f4849484bca49a469702ab1280cc316a9ea,Q4534
bbq_v,02_02_0270_1_02,02_02_0270_1,Q4534,Disability_status,nonneg,5622d21c0e0f03057cefc7d3fb151f4849484bca49a469702ab1280cc316a9ea,Q4534
bbq_v,02_02_0276_2_01,02_02_0276_2,Q4536,Disability_status,neg,ca2d509e8108324a0b434c0753aba70dc5f0853ecc8289ea2dda4f618b694265,Q4536
bbq_v,02_02_0276_2_02,02_02_0276_2,Q4536,Disability_status,neg,2cd5465ee437524816f4e8927bd7d970c0cc88512be8d055db6d348b1e664c0e,Q4536
bbq_v,02_02_0276_2_03,02_02_0276_2,Q4536,Disability_status,neg,ec1c6c260a4e2af5f5f187dfa033f2ba0ff984f56cd443629c4c122e00c489e9,Q4536
bbq_v,02_02_0278_1_01,02_02_0278_1,Q4536,Disability_status,nonneg,ca2d509e8108324a0b434c0753aba70dc5f0853ecc8289ea2dda4f618b694265,Q4536
bbq_v,02_02_0278_1_02,02_02_0278_1,Q4536,Disability_status,nonneg,2cd5465ee437524816f4e8927bd7d970c0cc88512be8d055db6d348b1e664c0e,Q4536
bbq_v,02_02_0278_1_03,02_02_0278_1,Q4536,Disability_status,nonneg,ec1c6c260a4e2af5f5f187dfa033f2ba0ff984f56cd443629c4c122e00c489e9,Q4536
bbq_v,02_03_0300_2_02,02_03_0300_2,UpdtdQ39,Disability_status,neg,7e209d6d8c10f6bc4bf49fbe50177c6af24cf1b2ca467d37578cd7effb239de3,UpdtdQ39
bbq_v,02_03_0300_2_03,02_03_0300_2,UpdtdQ39,Disability_status,neg,8d0139c229a4b1677f81f41abfd88d4a8c647bce34b6199ae20e4f3fa04d8f9e,UpdtdQ39
bbq_v,02_03_0302_1_02,02_03_0302_1,UpdtdQ39,Disability_status,nonneg,7e209d6d8c10f6bc4bf49fbe50177c6af24cf1b2ca467d37578cd7effb239de3,UpdtdQ39
bbq_v,02_03_0302_1_03,02_03_0302_1,UpdtdQ39,Disability_status,nonneg,8d0139c229a4b1677f81f41abfd88d4a8c647bce34b6199ae20e4f3fa04d8f9e,UpdtdQ39
bbq_v,02_03_0308_2_01,02_03_0308_2,UpdtdQ41,Disability_status,neg,34c198c3ec4853dd88de35286a53b050d472a90bc5776b0e7dccd2ea476eac01,UpdtdQ41
bbq_v,02_03_0308_2_02,02_03_0308_2,UpdtdQ41,Disability_status,neg,e208010ab49fa36094275f1d724ceced1851d1b118340c927a1f71978df14172,UpdtdQ41
bbq_v,02_03_0308_2_03,02_03_0308_2,UpdtdQ41,Disability_status,neg,ab303df26a3a900dd1fd5f054f93bf2d91c4b27d298818fb46dff379152fa9c6,UpdtdQ41
bbq_v,02_03_0310_1_01,02_03_0310_1,UpdtdQ41,Disability_status,nonneg,34c198c3ec4853dd88de35286a53b050d472a90bc5776b0e7dccd2ea476eac01,UpdtdQ41
bbq_v,02_03_0310_1_02,02_03_0310_1,UpdtdQ41,Disability_status,nonneg,e208010ab49fa36094275f1d724ceced1851d1b118340c927a1f71978df14172,UpdtdQ41
bbq_v,02_03_0310_1_03,02_03_0310_1,UpdtdQ41,Disability_status,nonneg,ab303df26a3a900dd1fd5f054f93bf2d91c4b27d298818fb46dff379152fa9c6,UpdtdQ41
bbq_v,02_03_0340_2_01,02_03_0340_2,UpdtdQ49,Disability_status,neg,eac34a22fd8731182897bc5a6e824a9e9233e1b81691adb74447189c8afd0cc4,UpdtdQ49
bbq_v,02_03_0340_2_02,02_03_0340_2,UpdtdQ49,Disability_status,neg,432e1e0f34f06223d38597a85616e4c34052d59133c4aab8530b619c2f0e608b,UpdtdQ49
bbq_v,02_03_0340_2_03,02_03_0340_2,UpdtdQ49,Disability_status,neg,3131c6a07772a658af79cb4845e05dcc93019ab38c44955c20784d6ddc10d050,UpdtdQ49
bbq_v,02_03_0342_1_01,02_03_0342_1,UpdtdQ49,Disability_status,nonneg,eac34a22fd8731182897bc5a6e824a9e9233e1b81691adb74447189c8afd0cc4,UpdtdQ49
bbq_v,02_03_0342_1_02,02_03_0342_1,UpdtdQ49,Disability_status,nonneg,432e1e0f34f06223d38597a85616e4c34052d59133c4aab8530b619c2f0e608b,UpdtdQ49
bbq_v,02_03_0342_1_03,02_03_0342_1,UpdtdQ49,Disability_status,nonneg,3131c6a07772a658af79cb4845e05dcc93019ab38c44955c20784d6ddc10d050,UpdtdQ49
bbq_v,02_03_0348_2_01,02_03_0348_2,UpdtdQ51,Disability_status,neg,2c28387e5bc97a059ac0f99172a6d9bc796a2b0981a26e8130228fde8b327396,UpdtdQ51
bbq_v,02_03_0348_2_02,02_03_0348_2,UpdtdQ51,Disability_status,neg,597cda02c4fef9b59c446ce40b7122ace1d64e2e7929dae4a5d70e03bf7eaca6,UpdtdQ51
bbq_v,02_03_0350_1_01,02_03_0350_1,UpdtdQ51,Disability_status,nonneg,2c28387e5bc97a059ac0f99172a6d9bc796a2b0981a26e8130228fde8b327396,UpdtdQ51
bbq_v,02_03_0350_1_02,02_03_0350_1,UpdtdQ51,Disability_status,nonneg,597cda02c4fef9b59c446ce40b7122ace1d64e2e7929dae4a5d70e03bf7eaca6,UpdtdQ51
bbq_v,02_06_0396_2_01,02_06_0396_2,Q7150,Disability_status,neg,005d51ebfbb85e76115ce0e93e97e85a008ee58011ab947ba0a6d4b431bc6e4d,Q7150
bbq_v,02_06_0396_2_02,02_06_0396_2,Q7150,Disability_status,neg,917330aa15c5d601cef7bd6659fc5bd6f2c6d9ba3f7c50a9894a8454e854f1bf,Q7150
bbq_v,02_06_0396_2_03,02_06_0396_2,Q7150,Disability_status,neg,705aa241f844f3f2a1ca0e21d572c1bbd330c1903bf9b9d4f052a0bf6a524291,Q7150
bbq_v,02_06_0398_1_01,02_06_0398_1,Q7150,Disability_status,nonneg,005d51ebfbb85e76115ce0e93e97e85a008ee58011ab947ba0a6d4b431bc6e4d,Q7150
bbq_v,02_06_0398_1_02,02_06_0398_1,Q7150,Disability_status,nonneg,917330aa15c5d601cef7bd6659fc5bd6f2c6d9ba3f7c50a9894a8454e854f1bf,Q7150
bbq_v,02_06_0398_1_03,02_06_0398_1,Q7150,Disability_status,nonneg,705aa241f844f3f2a1ca0e21d572c1bbd330c1903bf9b9d4f052a0bf6a524291,Q7150
bbq_v,02_06_0404_2_01,02_06_0404_2,Q7152,Disability_status,neg,a58c7c80cb86323a3633b83369e16ae7a19509974e5336092b7a3a1639f1da14,Q7152
bbq_v,02_06_0404_2_02,02_06_0404_2,Q7152,Disability_status,neg,a554f04456f6c6804d7e7c01803d138ce7c5b90313d7d3ba0084aab88824014a,Q7152
bbq_v,02_06_0404_2_03,02_06_0404_2,Q7152,Disability_status,neg,3fbbd104ab062ef9be5e87540d6147de7c41b1a7e49ab066a794e06ab68be04d,Q7152
bbq_v,02_06_0406_1_01,02_06_0406_1,Q7152,Disability_status,nonneg,a58c7c80cb86323a3633b83369e16ae7a19509974e5336092b7a3a1639f1da14,Q7152
bbq_v,02_06_0406_1_02,02_06_0406_1,Q7152,Disability_status,nonneg,a554f04456f6c6804d7e7c01803d138ce7c5b90313d7d3ba0084aab88824014a,Q7152
bbq_v,02_06_0406_1_03,02_06_0406_1,Q7152,Disability_status,nonneg,3fbbd104ab062ef9be5e87540d6147de7c41b1a7e49ab066a794e06ab68be04d,Q7152
bbq_v,02_07_0412_2_01,02_07_0412_2,Q6727,Disability_status,neg,89aad83cf2a30a5780ae2fb75ca7f994dccc2ef3562c18e81f8f2029eeba0835,Q6727
bbq_v,02_07_0412_2_02,02_07_0412_2,Q6727,Disability_status,neg,da4e02f7ea70b4dc6fe25efab7b19fad2906056f300ad9ca9d315f275f6e500e,Q6727
bbq_v,02_07_0412_2_03,02_07_0412_2,Q6727,Disability_status,neg,8df73f45138685c8b9247d8381b8624acd8033658bb6b88b4a8cc337a0fc8c5c,Q6727
bbq_v,02_07_0414_1_01,02_07_0414_1,Q6727,Disability_status,nonneg,89aad83cf2a30a5780ae2fb75ca7f994dccc2ef3562c18e81f8f2029eeba0835,Q6727
bbq_v,02_07_0414_1_02,02_07_0414_1,Q6727,Disability_status,nonneg,da4e02f7ea70b4dc6fe25efab7b19fad2906056f300ad9ca9d315f275f6e500e,Q6727
bbq_v,02_07_0414_1_03,02_07_0414_1,Q6727,Disability_status,nonneg,8df73f45138685c8b9247d8381b8624acd8033658bb6b88b4a8cc337a0fc8c5c,Q6727
bbq_v,02_08_0456_2_01,02_08_0456_2,Q4468,Disability_status,neg,46e3acc1b03010a753b36d8e20ee75d1bcd9851edc4c7e9a155a491a72a36cd0,Q4468
bbq_v,02_08_0456_2_03,02_08_0456_2,Q4468,Disability_status,neg,4daca1c8844f40fde1e9d1be61348f562b13c91ce304d2d92a06e909fbb8868d,Q4468
bbq_v,02_08_0458_1_01,02_08_0458_1,Q4468,Disability_status,nonneg,46e3acc1b03010a753b36d8e20ee75d1bcd9851edc4c7e9a155a491a72a36cd0,Q4468
bbq_v,02_08_0458_1_03,02_08_0458_1,Q4468,Disability_status,nonneg,4daca1c8844f40fde1e9d1be61348f562b13c91ce304d2d92a06e909fbb8868d,Q4468
bbq_v,02_08_0464_2_02,02_08_0464_2,Q4469,Disability_status,neg,29c0fdb62253a791ea9eb3a78e06f4b3cf00e50dcd32124970bf0b014bdc00c2,Q4469
bbq_v,02_08_0464_2_03,02_08_0464_2,Q4469,Disability_status,neg,158fed68f86c8ef7b5bae9243bbc38ea9fae02d35662c9a61a17c234ecb904e2,Q4469
bbq_v,02_08_0466_1_02,02_08_0466_1,Q4469,Disability_status,nonneg,29c0fdb62253a791ea9eb3a78e06f4b3cf00e50dcd32124970bf0b014bdc00c2,Q4469
bbq_v,02_08_0466_1_03,02_08_0466_1,Q4469,Disability_status,nonneg,158fed68f86c8ef7b5bae9243bbc38ea9fae02d35662c9a61a17c234ecb904e2,Q4469
bbq_v,02_08_0476_2_01,02_08_0476_2,Q4461,Disability_status,neg,192fc5a59cbc426746625e7d460e950efc84d647ce0515972d32d6badbc7bea2,Q4461
bbq_v,02_08_0476_2_02,02_08_0476_2,Q4461,Disability_status,neg,ef154ca4a11ffcec51a0e946311f4d2054d1439f213cbc93a109d2a7f1decc8e,Q4461
bbq_v,02_08_0476_2_03,02_08_0476_2,Q4461,Disability_status,neg,86640864bf9324f1c3a66a31f24bdfb29fe9103f071ac3ff89a52472215f65bf,Q4461
bbq_v,02_08_0478_1_01,02_08_0478_1,Q4461,Disability_status,nonneg,192fc5a59cbc426746625e7d460e950efc84d647ce0515972d32d6badbc7bea2,Q4461
bbq_v,02_08_0478_1_02,02_08_0478_1,Q4461,Disability_status,nonneg,ef154ca4a11ffcec51a0e946311f4d2054d1439f213cbc93a109d2a7f1decc8e,Q4461
bbq_v,02_08_0478_1_03,02_08_0478_1,Q4461,Disability_status,nonneg,86640864bf9324f1c3a66a31f24bdfb29fe9103f071ac3ff89a52472215f65bf,Q4461
bbq_v,02_08_0488_2_01,02_08_0488_2,Q4466,Disability_status,neg,ee64349910445a903a1a9710ec95b7f190fc34833d8d89d12763c5c7d9feb6c6,Q4466
bbq_v,02_08_0488_2_02,02_08_0488_2,Q4466,Disability_status,neg,8c4c9631d5e6603f87eb01765c57f6339cbfafca3f246b606139e5b5986e83e4,Q4466
bbq_v,02_08_0488_2_03,02_08_0488_2,Q4466,Disability_status,neg,e61e74d8006be10445d0efce8360df53afcaf924e8754b7798c9aec6cbadd1cc,Q4466
bbq_v,02_08_0490_1_01,02_08_0490_1,Q4466,Disability_status,nonneg,ee64349910445a903a1a9710ec95b7f190fc34833d8d89d12763c5c7d9feb6c6,Q4466
bbq_v,02_08_0490_1_02,02_08_0490_1,Q4466,Disability_status,nonneg,8c4c9631d5e6603f87eb01765c57f6339cbfafca3f246b606139e5b5986e83e4,Q4466
bbq_v,02_08_0490_1_03,02_08_0490_1,Q4466,Disability_status,nonneg,e61e74d8006be10445d0efce8360df53afcaf924e8754b7798c9aec6cbadd1cc,Q4466
bbq_v,02_09_0496_2_03,02_09_0496_2,UpdtdQ53,Disability_status,neg,7f64cb8df78c3d3c4fe298bf868a3978ae3042805b26594b8b6dfad453be8a50,UpdtdQ53
bbq_v,02_09_0498_1_03,02_09_0498_1,UpdtdQ53,Disability_status,nonneg,7f64cb8df78c3d3c4fe298bf868a3978ae3042805b26594b8b6dfad453be8a50,UpdtdQ53
bbq_v,02_09_0544_2_01,02_09_0544_2,UpdtdQ65,Disability_status,neg,4de20868f211351bb97299dd3dc01bffa976d3991958fb8e767dbfdf04f89851,UpdtdQ65
bbq_v,02_09_0544_2_02,02_09_0544_2,UpdtdQ65,Disability_status,neg,0e5ee32632b2d0196e2a3c6ddd3107c7a9077ded7f628d955dee0d9ba68fe60b,UpdtdQ65
bbq_v,02_09_0544_2_03,02_09_0544_2,UpdtdQ65,Disability_status,neg,2728349ad61ec2126fb647247ef8d0d85c36adc5fec0d8632ca8627e346f698a,UpdtdQ65
bbq_v,02_09_0546_1_01,02_09_0546_1,UpdtdQ65,Disability_status,nonneg,4de20868f211351bb97299dd3dc01bffa976d3991958fb8e767dbfdf04f89851,UpdtdQ65
bbq_v,02_09_0546_1_02,02_09_0546_1,UpdtdQ65,Disability_status,nonneg,0e5ee32632b2d0196e2a3c6ddd3107c7a9077ded7f628d955dee0d9ba68fe60b,UpdtdQ65
bbq_v,02_09_0546_1_03,02_09_0546_1,UpdtdQ65,Disability_status,nonneg,2728349ad61ec2126fb647247ef8d0d85c36adc5fec0d8632ca8627e346f698a,UpdtdQ65
